Date,Line_all,value,Line
2020-03-06,Pred,-0.00148447810010309,Pred
2020-03-06,lower.confint,-0.0631893156278359,0.95 confint
2020-03-06,upper.confint,0.0602203594276297,0.95 confint
2020-03-07,Pred,3.56208936502719e-05,Pred
2020-03-07,lower.confint,-0.0592627738754615,0.95 confint
2020-03-07,upper.confint,0.059334015662762,0.95 confint
2020-03-08,Pred,0.00214795572774778,Pred
2020-03-08,lower.confint,-0.0578340742451101,0.95 confint
2020-03-08,upper.confint,0.0621299857006056,0.95 confint
2020-03-09,Pred,0.00446694997233756,Pred
2020-03-09,lower.confint,-0.0823918036524471,0.95 confint
2020-03-09,upper.confint,0.0913257035971222,0.95 confint
2020-03-10,Pred,-0.000971105262598547,Pred
2020-03-10,lower.confint,-0.0839550565042054,0.95 confint
2020-03-10,upper.confint,0.0820128459790082,0.95 confint
2020-03-11,Pred,-0.00158450268965889,Pred
2020-03-11,lower.confint,-0.0800305710871726,0.95 confint
2020-03-11,upper.confint,0.0768615657078548,0.95 confint
2020-03-12,Pred,-0.00240099807576722,Pred
2020-03-12,lower.confint,-0.0768418241270596,0.95 confint
2020-03-12,upper.confint,0.0720398279755251,0.95 confint
2020-03-13,Pred,0.0189881183454504,Pred
2020-03-13,lower.confint,-0.298442229540448,0.95 confint
2020-03-13,upper.confint,0.336418466231349,0.95 confint
2020-03-14,Pred,-0.0158091781639384,Pred
2020-03-14,lower.confint,-0.320130341733757,0.95 confint
2020-03-14,upper.confint,0.28851198540588,0.95 confint
2020-03-15,Pred,-0.00485683528950234,Pred
2020-03-15,lower.confint,-0.292810542426586,0.95 confint
2020-03-15,upper.confint,0.283096871847582,0.95 confint
2020-03-16,Pred,-0.010729853975407,Pred
2020-03-16,lower.confint,-0.281418136233346,0.95 confint
2020-03-16,upper.confint,0.259958428282532,0.95 confint
2020-03-17,Pred,-0.00663166375866092,Pred
2020-03-17,lower.confint,-0.261555049957477,0.95 confint
2020-03-17,upper.confint,0.248291722440155,0.95 confint
2020-03-18,Pred,-0.0119750107192018,Pred
2020-03-18,lower.confint,-0.25439390085514,0.95 confint
2020-03-18,upper.confint,0.230443879416737,0.95 confint
2020-03-19,Pred,-0.00881804610106233,Pred
2020-03-19,lower.confint,-0.236603821456357,0.95 confint
2020-03-19,upper.confint,0.218967729254232,0.95 confint
2020-03-20,Pred,-0.0139345824962142,Pred
2020-03-20,lower.confint,-0.248237191260859,0.95 confint
2020-03-20,upper.confint,0.220368026268431,0.95 confint
2020-03-21,Pred,-0.00509423859431375,Pred
