Date,Line_all,value,Line
2020-03-15,lower.confint,-0.347840391312223,0.95 confint
2020-03-15,upper.confint,0.338452152063489,0.95 confint
2020-03-16,Pred,-0.0114825959600029,Pred
2020-03-16,lower.confint,-0.332299404522964,0.95 confint
2020-03-16,upper.confint,0.309334212602958,0.95 confint
2020-03-17,Pred,-0.00669821157138516,Pred
2020-03-17,lower.confint,-0.308819644326345,0.95 confint
2020-03-17,upper.confint,0.295423221183575,0.95 confint
2020-03-18,Pred,-0.0129287495767129,Pred
2020-03-18,lower.confint,-0.30489807679143,0.95 confint
2020-03-18,upper.confint,0.279040577638004,0.95 confint
2020-03-19,Pred,-0.00933211705535713,Pred
2020-03-19,lower.confint,-0.282047942405293,0.95 confint
2020-03-19,upper.confint,0.263383708294578,0.95 confint
2020-03-20,Pred,-0.0154467257902782,Pred
2020-03-20,lower.confint,-0.305567597773178,0.95 confint
2020-03-20,upper.confint,0.274674146192622,0.95 confint
2020-03-21,Pred,-0.00530757280917391,Pred
2020-03-21,lower.confint,-0.27360526478328,0.95 confint
2020-03-21,upper.confint,0.262990119164932,0.95 confint
