Date,Line_all,value,Line
2020-02-14,Pred,0.00430041725080791,Pred
2020-02-14,lower.confint,-0.0479984447858639,0.95 predint
2020-02-14,upper.confint,0.0565992792874797,0.95 predint
2020-02-15,Pred,0.00304478942195532,Pred
2020-02-15,lower.confint,-0.0472363167165274,0.95 predint
2020-02-15,upper.confint,0.0533258955604381,0.95 predint
2020-02-16,Pred,0.00573499563549994,Pred
2020-02-16,lower.confint,-0.0527267647373147,0.95 predint
2020-02-16,upper.confint,0.0641967560083145,0.95 predint
2020-02-17,Pred,0.00274211573195456,Pred
2020-02-17,lower.confint,-0.0529097019208253,0.95 predint
2020-02-17,upper.confint,0.0583939333847344,0.95 predint
2020-02-18,Pred,0.00361824161626618,Pred
2020-02-18,lower.confint,-0.0515977962010721,0.95 predint
2020-02-18,upper.confint,0.0588342794336045,0.95 predint
2020-02-19,Pred,0.000325783771670786,Pred
2020-02-19,lower.confint,-0.0599903733831167,0.95 predint
2020-02-19,upper.confint,0.0606419409264582,0.95 predint
2020-02-20,Pred,0.00568892324619546,Pred
2020-02-20,lower.confint,-0.0644275820284118,0.95 predint
2020-02-20,upper.confint,0.0758054285208027,0.95 predint
2020-02-21,Pred,0.00187163299397412,Pred
2020-02-21,lower.confint,-0.0645326170884649,0.95 predint
2020-02-21,upper.confint,0.0682758830764132,0.95 predint
2020-02-22,Pred,0.00157689426915067,Pred
2020-02-22,lower.confint,-0.0615192457190183,0.95 predint
2020-02-22,upper.confint,0.0646730342573196,0.95 predint
2020-02-23,Pred,0.00220321249507813,Pred
2020-02-23,lower.confint,-0.0577304359953253,0.95 predint
2020-02-23,upper.confint,0.0621368609854816,0.95 predint
2020-02-24,Pred,0.000740087347868772,Pred
2020-02-24,lower.confint,-0.0591316030264433,0.95 predint
2020-02-24,upper.confint,0.0606117777221808,0.95 predint
2020-02-25,Pred,0.00376316232390508,Pred
2020-02-25,lower.confint,-0.0566906690632602,0.95 predint
2020-02-25,upper.confint,0.0642169937110704,0.95 predint
2020-02-26,Pred,0.00347705136467055,Pred
2020-02-26,lower.confint,-0.0604668414358445,0.95 predint
2020-02-26,upper.confint,0.0674209441651857,0.95 predint
2020-02-27,Pred,0.00348512424450823,Pred
2020-02-27,lower.confint,-0.0696100831327524,0.95 predint
2020-02-27,upper.confint,0.0765803316217688,0.95 predint
2020-02-28,Pred,-0.000243530283939138,Pred
2020-02-28,lower.confint,-0.0693671839231678,0.95 predint
2020-02-28,upper.confint,0.0688801233552895,0.95 predint
2020-02-29,Pred,0.000523424344522317,Pred
2020-02-29,lower.confint,-0.0653616956168881,0.95 predint
2020-02-29,upper.confint,0.0664085443059327,0.95 predint
2020-03-01,Pred,0.000575254166014592,Pred
2020-03-01,lower.confint,-0.0631440307869855,0.95 predint
2020-03-01,upper.confint,0.0642945391190147,0.95 predint
2020-03-02,Pred,-0.000251552207334359,Pred
2020-03-02,lower.confint,-0.0609078033405062,0.95 predint
2020-03-02,upper.confint,0.0604046989258375,0.95 predint
2020-03-03,Pred,-0.00272544052130554,Pred
2020-03-03,lower.confint,-0.0691854798740977,0.95 predint
2020-03-03,upper.confint,0.0637345988314866,0.95 predint
2020-03-04,Pred,0.00106962666628944,Pred
2020-03-04,lower.confint,-0.063000191135359,0.95 predint
2020-03-04,upper.confint,0.0651394444679379,0.95 predint
2020-03-05,Pred,-1.47029966721622e-05,Pred
2020-03-05,lower.confint,-0.0608245262521333,0.95 predint
2020-03-05,upper.confint,0.060795120258789,0.95 predint
2020-03-06,Pred,-0.00148447767013735,Pred
2020-03-06,lower.confint,-0.0631438900206447,0.95 predint
2020-03-06,upper.confint,0.06017493468037,0.95 predint
2020-03-07,Pred,3.56217252396561e-05,Pred
2020-03-07,lower.confint,-0.0592191246415616,0.95 predint
2020-03-07,upper.confint,0.0592903680920409,0.95 predint
2020-03-08,Pred,0.00214795668114819,Pred
2020-03-08,lower.confint,-0.057789919130149,0.95 predint
2020-03-08,upper.confint,0.0620858324924454,0.95 predint
2020-03-09,Pred,0.00446695047677836,Pred
2020-03-09,lower.confint,-0.0823278087524988,0.95 predint
2020-03-09,upper.confint,0.0912617097060555,0.95 predint
2020-03-10,Pred,-0.000971105980340354,Pred
2020-03-10,lower.confint,-0.0838939273894471,0.95 predint
2020-03-10,upper.confint,0.0819517154287665,0.95 predint
2020-03-11,Pred,-0.00158450360724206,Pred
2020-03-11,lower.confint,-0.0799727952121679,0.95 predint
2020-03-11,upper.confint,0.0768037879976837,0.95 predint
2020-03-12,Pred,-0.0024009990826162,Pred
2020-03-12,lower.confint,-0.0767870074279582,0.95 predint
2020-03-12,upper.confint,0.0719850092627258,0.95 predint
2020-03-13,Pred,0.0189881171826322,Pred
2020-03-13,lower.confint,-0.29820819059538,0.95 predint
2020-03-13,upper.confint,0.336184424960644,0.95 predint
2020-03-14,Pred,-0.0158091851078448,Pred
2020-03-14,lower.confint,-0.319906012654264,0.95 predint
2020-03-14,upper.confint,0.288287642438574,0.95 predint
2020-03-15,Pred,-0.00485684080506098,Pred
