Date,Line_all,value,Line
2020-03-22,lower.confint,-0.0954281226171724,0.95 confint
2020-03-22,upper.confint,0.0954281226171724,0.95 confint
2020-03-23,Pred,0,Pred
2020-03-23,lower.confint,-0.0946914403732087,0.95 confint
2020-03-23,upper.confint,0.0946914403732087,0.95 confint
2020-03-24,Pred,0,Pred
2020-03-24,lower.confint,-0.174122156418571,0.95 confint
2020-03-24,upper.confint,0.174122156418571,0.95 confint
2020-03-25,Pred,0,Pred
2020-03-25,lower.confint,-0.103221524781329,0.95 confint
2020-03-25,upper.confint,0.103221524781329,0.95 confint
2020-03-26,Pred,0,Pred
2020-03-26,lower.confint,-0.075253448565268,0.95 confint
2020-03-26,upper.confint,0.075253448565268,0.95 confint
2020-03-27,Pred,0,Pred
2020-03-27,lower.confint,-0.0897390451193527,0.95 confint
2020-03-27,upper.confint,0.0897390451193527,0.95 confint
2020-03-28,Pred,0,Pred
2020-03-28,lower.confint,-0.144608777438873,0.95 confint
2020-03-28,upper.confint,0.144608777438873,0.95 confint
2020-03-29,Pred,0,Pred
2020-03-29,lower.confint,-0.0983374970552185,0.95 confint
2020-03-29,upper.confint,0.0983374970552185,0.95 confint
2020-03-30,Pred,0,Pred
2020-03-30,lower.confint,-0.0853219364024456,0.95 confint
2020-03-30,upper.confint,0.0853219364024456,0.95 confint
2020-03-31,Pred,0,Pred
2020-03-31,lower.confint,-0.127391115642747,0.95 confint
2020-03-31,upper.confint,0.127391115642747,0.95 confint
2020-04-01,Pred,0,Pred
2020-04-01,lower.confint,-0.0838493451143161,0.95 confint
2020-04-01,upper.confint,0.0838493451143161,0.95 confint
2020-04-02,Pred,0,Pred
2020-04-02,lower.confint,-0.108568893755787,0.95 confint
2020-04-02,upper.confint,0.108568893755787,0.95 confint
2020-04-03,Pred,0,Pred
2020-04-03,lower.confint,-0.0848207377432658,0.95 confint
2020-04-03,upper.confint,0.0848207377432658,0.95 confint
2020-04-04,Pred,0,Pred
2020-04-04,lower.confint,-0.0977137487162818,0.95 confint
2020-04-04,upper.confint,0.0977137487162818,0.95 confint
2020-04-05,Pred,0,Pred
2020-04-05,lower.confint,-0.076728963570241,0.95 confint
2020-04-05,upper.confint,0.076728963570241,0.95 confint
2020-04-06,Pred,0,Pred
2020-04-06,lower.confint,-0.0693462858030978,0.95 confint
2020-04-06,upper.confint,0.0693462858030978,0.95 confint
2020-04-07,Pred,0,Pred
